,Open,High,Low,Close,Date,Fib Level 0,Fib Level 1,Fib Level 2,Fib Level 3,Fib Level 4,Fib Level 5,Fib Level 6,8_upperBand,8_lowerBand,16_upperBand,16_lowerBand,20_upperBand,20_lowerBand,50_upperBand,50_lowerBand,100_upperBand,100_lowerBand,250_upperBand,250_lowerBand,12_26_macd,signal,5_10_macd,8_rolling_mean,8_rolling_median,12_rolling_mean,12_rolling_median,24_rolling_mean,24_rolling_median,240_rolling_mean,240_rolling_median,720_rolling_mean,720_rolling_median,Open_ratio,High_ratio,Low_ratio,Close_ratio,Fib Level 0_ratio,Fib Level 1_ratio,Fib Level 2_ratio,Fib Level 3_ratio,Fib Level 4_ratio,Fib Level 5_ratio,Fib Level 6_ratio,8_upperBand_ratio,8_lowerBand_ratio,16_upperBand_ratio,16_lowerBand_ratio,20_upperBand_ratio,20_lowerBand_ratio,50_upperBand_ratio,50_lowerBand_ratio,100_upperBand_ratio,100_lowerBand_ratio,250_upperBand_ratio,250_lowerBand_ratio,12_26_macd_ratio,signal_ratio,5_10_macd_ratio,8_rolling_mean_ratio,8_rolling_median_ratio,12_rolling_mean_ratio,12_rolling_median_ratio,24_rolling_mean_ratio,24_rolling_median_ratio,240_rolling_mean_ratio,240_rolling_median_ratio,720_rolling_mean_ratio,720_rolling_median_ratio,will_be_increased
1757,154.3000030517578,154.5,154.3000030517578,154.5,2023-01-20 13:35:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,154.56641961097296,154.28357504845087,154.54226061025375,154.27023366770035,154.55363345448643,154.26636166270106,155.49612559755218,153.4398723272525,155.46406566206474,153.0059334224079,157.58035977682582,144.99163936868197,-0.004449278460100459,-0.0002468531782034685,0.012090679788457237,154.4249973297119,154.39999389648438,154.41666412353516,154.39999389648438,154.37083117167154,154.39999389648438,151.55083287556965,152.6500015258789,141.4186109436883,142.5500030517578,0.13,0.0,0.13,0.0,34.348,23.874,18.175,13.938,9.994,4.829,1.088,0.043,0.14,0.027,0.149,0.035,0.151,0.641,0.691,0.62,0.976,1.955,6.558,-3472573.152,-62587910.748,1277743.783,0.049,0.065,0.054,0.065,0.084,0.065,1.946,1.212,9.25,8.383,0.0
1758,154.39999389648438,154.5,154.1999969482422,154.3000030517578,2023-01-20 13:40:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,154.55118119369314,154.24881422867014,154.54226061025375,154.27023366770035,154.55682710664564,154.25316892606918,155.48052045081405,153.4834773519203,155.46582895441276,153.00817006902474,157.57437444306208,145.07442475127385,-0.014044112149434795,-0.0023814150798778335,-0.010919662686575293,154.39999771118164,154.39999389648438,154.40833155314127,154.39999389648438,154.38333129882812,154.39999389648438,151.58916619618734,152.79999542236328,141.4423609521654,142.60000610351562,0.065,0.129,0.065,0.0,34.174,23.714,18.022,13.791,9.852,4.693,1.216,0.163,0.033,0.157,0.019,0.166,0.03,0.759,0.532,0.75,0.844,2.078,6.359,-1098781.08,-6479440.975,-1413147.339,0.065,0.065,0.07,0.065,0.054,0.065,1.788,0.982,9.09,8.205,1.0
1759,154.3000030517578,154.60000610351562,154.1999969482422,154.5,2023-01-20 13:45:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,154.56641961097296,154.28357504845087,154.55625579997164,154.26873924092192,154.55682710664564,154.25316892606918,155.4594533041803,153.54454449855407,155.4710395801613,153.01495956534654,157.56815154765204,145.15984759785576,-0.005447212620055097,-0.0004064106494951665,0.007493607072035502,154.4249973297119,154.39999389648438,154.42499796549478,154.39999389648438,154.3958314259847,154.39999389648438,151.62874952952066,152.89999389648438,141.46666650772096,142.6500015258789,0.13,0.065,0.195,0.0,34.348,23.874,18.175,13.938,9.994,4.829,1.088,0.043,0.14,0.036,0.15,0.037,0.16,0.617,0.622,0.625,0.971,1.947,6.434,-2836413.006,-38015836.101,2061657.422,0.049,0.065,0.049,0.065,0.067,0.065,1.894,1.046,9.213,8.307,1.0
1761,154.89999389648438,155.0,154.6999969482422,154.89999389648438,2023-01-20 13:55:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,155.00271217627534,154.07228095726958,154.83647298317143,154.11352205772212,154.78887129023556,154.12112321660035,155.32166284241598,153.8303348382481,155.50070977637014,153.02128912499703,157.56708492326098,145.32251419783276,0.06320477816890957,0.03442355985840069,0.1112677641022799,154.53749656677246,154.4499969482422,154.4999974568685,154.4499969482422,154.44999758402506,154.39999389648438,151.7099994659424,153.0999984741211,141.51666648652818,142.8499984741211,0.0,0.065,0.129,0.0,34.696,24.195,18.481,14.233,10.279,5.1,0.832,0.066,0.537,0.041,0.51,0.072,0.505,0.271,0.695,0.386,1.228,1.693,6.59,244976.398,449882.496,139113.72,0.235,0.291,0.259,0.291,0.291,0.324,2.103,1.176,9.457,8.435,1.0
1762,155.0,155.0,154.6999969482422,155.0,2023-01-20 14:00:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,155.1621706153737,154.06282404405013,154.9559671087343,154.0690286950987,154.89470528654968,154.08528891511045,155.26807223760625,153.95192532098753,155.51616911563127,153.03382966366559,157.5685286578849,145.4010704632088,0.09392424005628186,0.055137415159797476,0.13799283636538462,154.6124973297119,154.5,154.54166412353516,154.4499969482422,154.47499783833823,154.39999389648438,151.74541613260905,153.1999969482422,141.5420831574334,142.9499969482422,0.0,0.0,0.194,0.0,34.783,24.275,18.557,14.307,10.35,5.168,0.768,0.105,0.608,0.028,0.604,0.068,0.594,0.173,0.681,0.332,1.285,1.63,6.602,164926.621,281015.826,112224.671,0.251,0.324,0.297,0.356,0.34,0.389,2.145,1.175,9.508,8.43,0.0
1763,155.0,155.10000610351562,154.60000610351562,154.6999969482422,2023-01-20 14:05:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,155.173717651021,154.12627777134227,154.9749128536443,154.10008218724926,154.9178169965741,154.09217751026185,155.26807223760625,153.95192532098753,155.52248730013918,153.04951129605223,157.56481083186387,145.4823882648158,0.09298996543972748,0.06386031982040596,0.09875193846283992,154.64999771118164,154.5999984741211,154.5749969482422,154.5,154.48333104451498,154.39999389648438,151.78083279927571,153.1999969482422,141.56722203360664,143.0,0.194,0.258,0.065,0.0,34.522,24.035,18.328,14.086,10.137,4.964,0.96,0.305,0.372,0.177,0.389,0.141,0.394,0.366,0.486,0.529,1.078,1.818,6.336,166262.033,242147.451,156555.15,0.032,0.065,0.081,0.129,0.14,0.194,1.923,0.979,9.277,8.182,0.0
1764,154.6999969482422,154.6999969482422,154.39999389648438,154.60000610351562,2023-01-20 14:10:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,155.1619672031692,154.18803127095188,154.98204625066316,154.1179503161093,154.9267965880062,154.10319913953288,155.19787429691866,153.98612350581573,155.52477626246787,153.06922245579386,157.55990088334167,145.56329821333802,0.08322179155462095,0.06233079953189478,0.056212718377850024,154.67499923706055,154.6500015258789,154.5833307902018,154.5,154.48749796549478,154.39999389648438,151.81499951680502,153.1999969482422,141.59180538389418,143.0500030517578,0.065,0.065,0.13,0.0,34.435,23.954,18.251,14.012,10.066,4.897,1.024,0.362,0.267,0.247,0.313,0.211,0.322,0.385,0.399,0.595,1.0,1.879,6.208,185668.659,247931.482,274926.739,0.048,0.032,0.011,0.065,0.073,0.13,1.834,0.914,9.187,8.074,1.0
1765,154.60000610351562,155.1999969482422,154.5,154.6999969482422,2023-01-20 14:15:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,155.16597951442137,154.23401819676027,154.999913309584,154.12508287571873,154.9459927168057,154.11400331590912,155.20203588322488,153.9899617974392,155.53291595026138,153.0750827069652,157.56012385779434,145.63667521447127,0.08259674502394887,0.058815200424409825,0.044752803994470014,154.69999885559082,154.6999969482422,154.60833104451498,154.5500030517578,154.5041643778483,154.39999389648438,151.84791615804036,153.25,141.6168053838942,143.10000610351562,0.065,0.322,0.129,0.0,34.522,24.035,18.328,14.086,10.137,4.964,0.96,0.3,0.302,0.193,0.373,0.159,0.38,0.323,0.461,0.536,1.062,1.815,6.223,187195.513,262927.238,345576.657,0.0,0.0,0.059,0.097,0.127,0.194,1.878,0.946,9.238,8.106,0.0
1766,154.8000030517578,154.8000030517578,154.0,154.1999969482422,2023-01-20 14:20:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,155.205045366894,154.16995081840872,155.0168571137446,154.0706386900884,154.95817495401175,154.08182138387886,155.2042938612421,153.97170345321103,155.53356720605075,153.07843139014068,157.5467159394794,145.72368310837217,0.04127972287000148,0.03905857527848104,-0.039967925305234075,154.68749809265137,154.6999969482422,154.59166463216147,154.5500030517578,154.4999974568685,154.39999389648438,151.87874946594238,153.3000030517578,141.64097204208375,143.10000610351562,0.388,0.388,0.13,0.0,34.087,23.634,17.945,13.717,9.781,4.625,1.28,0.648,0.019,0.527,0.084,0.489,0.077,0.647,0.148,0.857,0.733,2.124,5.817,373449.012,394691.658,-385909.36,0.315,0.323,0.253,0.226,0.194,0.13,1.528,0.587,8.867,7.757,0.0
1767,154.3000030517578,154.3000030517578,153.8000030517578,153.8000030517578,2023-01-20 14:25:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,155.4141550100709,153.78584193817127,155.10522967348402,153.919766130349,155.03194663619738,153.95804970169323,155.21452550551365,153.91747217515044,155.5315696413471,153.06842913794978,157.5248807569587,145.81751829089288,-0.023469932643905622,0.0023744463180658364,-0.14436206952359498,154.5999984741211,154.6999969482422,154.54166539510092,154.5500030517578,154.47499783833823,154.39999389648438,151.90749950408934,153.3000030517578,141.66472205056084,143.10000610351562,0.324,0.324,0.0,0.0,33.739,23.313,17.64,13.422,9.496,4.354,1.536,1.039,0.009,0.842,0.078,0.795,0.103,0.911,0.076,1.113,0.478,2.365,5.474,-655406.538,6477199.65,-106637.682,0.517,0.582,0.48,0.485,0.437,0.389,1.246,0.326,8.566,7.477,1.0
1770,154.3000030517578,154.39999389648438,154.10000610351562,154.1999969482422,2023-01-20 14:40:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,154.95519094730386,153.69480676387778,155.1125630513649,153.82493313393783,155.03346985734888,153.87652617536597,155.2018031119721,153.874194202481,155.50802507482075,153.06397352137066,157.47344271050784,146.08895621527338,-0.06645635036335307,-0.05482831600874664,-0.10202595467234232,154.32499885559082,154.1999969482422,154.4916648864746,154.5500030517578,154.44999821980795,154.39999389648438,152.0008328119914,153.4499969482422,141.7372220463223,143.3000030517578,0.065,0.13,0.065,0.0,34.087,23.634,17.945,13.717,9.781,4.625,1.28,0.487,0.329,0.588,0.244,0.538,0.21,0.645,0.212,0.841,0.742,2.079,5.552,-232131.997,-281341.534,-151238.009,0.081,0.0,0.189,0.226,0.162,0.13,1.447,0.489,8.793,7.606,0.0
1773,154.10000610351562,154.1999969482422,154.0,154.10000610351562,2023-01-20 14:55:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,154.3837369393552,153.84126534946316,155.11605771040945,153.69644228959055,155.04211775466766,153.77788041427763,155.15669840008294,153.82329976886237,155.4900709846435,153.053928038794,157.44612566819762,146.31067340406798,-0.10052781586202286,-0.07428623768875756,-0.08782165800730013,154.11250114440918,154.1500015258789,154.32500076293945,154.1999969482422,154.41249910990396,154.39999389648438,152.09916623433432,153.5,141.81055540508694,143.5,0.0,0.065,0.065,0.0,34.0,23.554,17.869,13.643,9.71,4.557,1.344,0.184,0.168,0.655,0.263,0.608,0.209,0.681,0.18,0.894,0.683,2.125,5.324,-153390.912,-207540.854,-175569.252,0.008,0.032,0.146,0.065,0.202,0.194,1.315,0.391,8.666,7.387,0.0
1774,154.0,154.10000610351562,152.8000030517578,153.10000610351562,2023-01-20 15:00:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,154.72903476581516,153.22096981182156,155.2965600004081,153.36594038106162,155.20699977493416,153.4829996147143,155.21767269311567,153.6903259641109,155.48767395751992,153.02032531005818,157.43136710249573,146.37903206742615,-0.18513360717383875,-0.10524355143399843,-0.22907280641496186,153.97500228881836,154.10000610351562,154.16666793823242,154.1999969482422,154.3541660308838,154.39999389648438,152.12458292643228,153.5,141.83333319558037,143.5,0.584,0.649,0.196,0.0,33.13,22.752,17.104,12.906,8.998,3.879,1.985,1.053,0.079,1.414,0.173,1.358,0.25,1.364,0.384,1.536,0.052,2.751,4.591,-82797.036,-145572.102,-66934.649,0.568,0.649,0.692,0.713,0.813,0.842,0.641,0.261,7.944,6.69,1.0
1776,153.10000610351562,153.3000030517578,152.89999389648438,153.1999969482422,2023-01-20 15:10:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,154.7877786113034,152.76222444045442,155.31443184444908,152.97306853702065,155.3354740548443,153.1145259451557,155.22041722260607,153.5275814346205,155.47735050231094,152.96464870423202,157.41025107083723,146.50254800142838,-0.28261528388915735,-0.16898581614287866,-0.28648126893605763,153.7750015258789,154.10000610351562,153.9250005086263,154.10000610351562,154.25416564941406,154.3499984741211,152.1741662343343,153.5,141.87888875537448,143.5,0.065,0.065,0.196,0.0,33.217,22.832,17.181,12.979,9.069,3.947,1.921,1.026,0.287,1.361,0.148,1.375,0.056,1.302,0.213,1.465,0.154,2.675,4.572,-54307.966,-90758.495,-53576.445,0.374,0.584,0.471,0.584,0.683,0.745,0.674,0.195,7.979,6.76,0.0
1778,152.89999389648438,153.0,152.6999969482422,153.0,2023-01-20 15:20:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,154.5210893290664,152.42891524857032,155.11106037788528,152.6889407665239,155.41366943633628,152.75633025848796,155.22408938068355,153.34790891033208,155.4728694258535,152.8951298417246,157.39177855571236,146.61382056538136,-0.3592736158427101,-0.21606683625125694,-0.29594255487631926,153.47500228881836,153.1999969482422,153.68333435058594,153.95000457763672,154.1374994913737,154.1999969482422,152.20708287556965,153.5,141.92361097335817,143.5500030517578,0.065,0.0,0.196,0.0,33.043,22.672,17.028,12.832,8.927,3.811,2.049,0.984,0.375,1.361,0.204,1.553,0.16,1.433,0.227,1.591,0.069,2.79,4.356,-42685.927,-70911.422,-51799.223,0.309,0.131,0.445,0.617,0.738,0.778,0.521,0.326,7.804,6.583,1.0
1779,153.0,153.3000030517578,152.89999389648438,153.3000030517578,2023-01-20 15:25:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,154.29307940853997,152.4569244061573,154.9784055626356,152.64659634471303,155.38282092240527,152.66717907759474,155.21546768367708,153.29253097354947,155.46380396647035,152.8741953011078,157.37590610750132,146.68409303800647,-0.3559911224198231,-0.2184252089942722,-0.22785869996633323,153.37500190734863,153.1999969482422,153.64166768391928,153.70000457763672,154.0916665395101,154.1999969482422,152.22541624704996,153.5,141.9465276400248,143.60000610351562,0.196,0.0,0.262,0.0,33.304,22.912,17.257,13.053,9.14,4.015,1.857,0.644,0.553,1.083,0.428,1.34,0.415,1.234,0.005,1.392,0.279,2.59,4.51,-43162.872,-70284.208,-67378.538,0.049,0.065,0.222,0.26,0.514,0.584,0.706,0.13,7.998,6.755,0.0
1780,153.3000030517578,153.3000030517578,152.8000030517578,153.0,2023-01-20 15:30:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.96991776644998,152.50508452236838,154.86459930147845,152.56040184293073,155.29589933150154,152.56410127885002,155.21441391358593,153.21358474364064,155.46983238608303,152.84016700356543,157.35293875773587,146.76146041218598,-0.3732943568022904,-0.2192136554946016,-0.22236744149591914,153.23750114440918,153.1500015258789,153.54166793823242,153.25,154.0333334604899,154.1999969482422,152.2429162343343,153.5,141.96861096488104,143.60000610351562,0.196,0.196,0.131,0.0,33.043,22.672,17.028,12.832,8.927,3.811,2.049,0.63,0.325,1.204,0.288,1.478,0.286,1.427,0.139,1.589,0.105,2.766,4.251,-41086.422,-69894.922,-68905.037,0.155,0.098,0.353,0.163,0.671,0.778,0.497,0.326,7.77,6.546,1.0
1781,152.89999389648438,153.10000610351562,152.8000030517578,153.10000610351562,2023-01-20 15:35:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.33769917942982,152.88730310938854,154.67300357502288,152.55199871379548,155.17361379377851,152.5063880372762,155.22625508917363,153.14174356805293,155.47733637564468,152.81466313607407,157.33368717593208,146.83351204281792,-0.37461926030522363,-0.21351951540373407,-0.19074295504026395,153.11250114440918,153.10000610351562,153.45000203450522,153.1999969482422,153.97500038146973,154.1500015258789,152.2612496058146,153.5,141.99027764002483,143.6500015258789,0.131,0.0,0.196,0.0,33.13,22.752,17.104,12.906,8.998,3.879,1.985,0.155,0.139,1.017,0.359,1.336,0.389,1.37,0.027,1.529,0.187,2.691,4.268,-40968.162,-71803.051,-80365.091,0.008,0.0,0.228,0.065,0.568,0.681,0.551,0.261,7.824,6.578,1.0
1782,153.10000610351562,153.39999389648438,153.0,153.3000030517578,2023-01-20 15:40:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.39799563594542,152.87700588993349,154.57858541720123,152.5339176345566,154.99039881387841,152.51960332235205,155.22251896322697,153.0934795719293,155.4800245868316,152.79597486385197,157.3048711110477,146.9223281077023,-0.3554339522462726,-0.1971417099522927,-0.1316304881465271,153.13750076293945,153.1500015258789,153.3750025431315,153.1999969482422,153.93333371480307,154.10000610351562,152.27916628519694,153.5,142.01222208870783,143.6999969482422,0.131,0.065,0.196,0.0,33.304,22.912,17.257,13.053,9.14,4.015,1.857,0.064,0.277,0.827,0.502,1.091,0.512,1.239,0.135,1.402,0.33,2.546,4.341,-43230.377,-77861.324,-116562.383,0.106,0.098,0.049,0.065,0.411,0.519,0.67,0.13,7.948,6.681,0.0
1784,153.1999969482422,153.3000030517578,153.10000610351562,153.1999969482422,2023-01-20 15:50:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.39799563594542,152.87700588993349,154.42776338791893,152.48473890089943,154.71862629550222,152.5013749252009,155.2484777093486,152.9915204595967,155.46817076647022,152.7498285011079,157.2677437998698,147.06345541888018,-0.33170614494929396,-0.16050668224675288,-0.08643021220987634,153.13750076293945,153.1500015258789,153.2250010172526,153.1999969482422,153.80833371480307,153.95000457763672,152.30499960581463,153.5,142.0568054093255,143.6999969482422,0.0,0.065,0.065,0.0,33.217,22.832,17.181,12.979,9.069,3.947,1.921,0.129,0.211,0.795,0.469,0.982,0.458,1.319,0.136,1.459,0.295,2.587,4.173,-46285.456,-95547.738,-177352.83,0.041,0.033,0.016,0.0,0.396,0.487,0.588,0.195,7.844,6.611,0.0
1785,153.1999969482422,153.3000030517578,153.0,153.10000610351562,2023-01-20 15:55:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.38904724785698,152.91095580390083,154.28750380766644,152.4874996255611,154.53336338045497,152.5266387557755,155.26242854914364,152.93356998601263,155.4687255446351,152.72327396708363,157.25234346894987,147.12685574980011,-0.3260120943123468,-0.14547756252737098,-0.0853610836498433,153.1500015258789,153.1500015258789,153.14166768391928,153.1500015258789,153.73333422342935,153.5500030517578,152.31374963124594,153.5,142.07958319981893,143.6999969482422,0.065,0.13,0.065,0.0,33.13,22.752,17.104,12.906,8.998,3.879,1.985,0.188,0.124,0.77,0.402,0.928,0.376,1.393,0.109,1.524,0.247,2.641,4.06,-47061.45,-105339.601,-179455.743,0.033,0.033,0.027,0.033,0.412,0.293,0.516,0.261,7.757,6.541,0.0
1787,152.8000030517578,152.89999389648438,152.60000610351562,152.89999389648438,2023-01-20 16:05:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.37905192375598,152.79594731330457,153.9531743217437,152.50932720413522,154.42650723638116,152.4134936791462,155.2986440703532,152.7893539765218,155.47177505019994,152.65622421737817,157.2381837124244,147.2162154574975,-0.33608186781373206,-0.13401878859495867,-0.116638220118233,153.08749961853027,153.10000610351562,153.09999974568686,153.10000610351562,153.57083384195963,153.25,152.33499952952067,153.5,142.12486096488104,143.75,0.065,0.0,0.197,0.0,32.957,22.591,16.951,12.758,8.855,3.743,2.113,0.312,0.068,0.684,0.256,0.989,0.319,1.545,0.072,1.654,0.16,2.759,3.861,-45594.866,-114188.476,-131189.101,0.122,0.131,0.131,0.131,0.437,0.228,0.371,0.391,7.581,6.365,1.0
1788,152.89999389648438,153.10000610351562,152.6999969482422,153.10000610351562,2023-01-20 16:10:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.3828480265019,152.81715273643755,153.72358176704427,152.61391975883464,154.31040735798385,152.41959447307082,155.29619106409692,152.73980747105932,155.47205114518968,152.6319481834236,157.23960565400597,147.2467935159159,-0.3180912497435031,-0.12380195504769155,-0.08293462085862302,153.10000038146973,153.10000610351562,153.09166717529297,153.10000610351562,153.50833384195963,153.1999969482422,152.3462495803833,153.5,142.1476387553745,143.8000030517578,0.131,0.0,0.262,0.0,33.13,22.752,17.104,12.906,8.998,3.879,1.985,0.184,0.185,0.406,0.319,0.784,0.446,1.414,0.236,1.526,0.307,2.633,3.975,-48230.845,-123765.257,-184703.251,0.0,0.0,0.005,0.0,0.266,0.065,0.495,0.261,7.705,6.467,0.0
1789,153.10000610351562,153.10000610351562,152.89999389648438,153.0,2023-01-20 16:15:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.37905192375598,152.79594731330457,153.35298516788458,152.84701559505487,154.17672362558758,152.4332785106429,155.2902025055532,152.68579602960304,155.4787806624598,152.6132185440832,157.23882079396438,147.2803784247856,-0.30834875951600793,-0.1139769517807186,-0.07467693871282677,153.08749961853027,153.10000610351562,153.09166717529297,153.10000610351562,153.43750063578287,153.1999969482422,152.35624955495197,153.5,142.17069431940715,143.8000030517578,0.065,0.065,0.065,0.0,33.043,22.672,17.028,12.832,8.927,3.811,2.049,0.247,0.134,0.23,0.1,0.763,0.372,1.475,0.206,1.594,0.253,2.696,3.883,-49719.139,-134337.666,-204982.528,0.057,0.065,0.06,0.065,0.285,0.131,0.423,0.326,7.617,6.398,1.0
1790,153.0,153.10000610351562,152.89999389648438,153.10000610351562,2023-01-20 16:20:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.30005139271222,152.82494860728778,153.35298516788458,152.84701559505487,154.01640561729647,152.48359743446133,155.27738455624691,152.64261422304995,155.48352568724803,152.5984735192949,157.23769988164244,147.31589936152162,-0.2892241135072595,-0.10128044811485021,-0.05049443345137661,153.0625,153.10000610351562,153.1000010172526,153.10000610351562,153.39166768391928,153.1999969482422,152.36749960581463,153.5,142.19402765697902,143.8000030517578,0.065,0.0,0.131,0.0,33.13,22.752,17.104,12.906,8.998,3.879,1.985,0.13,0.18,0.165,0.166,0.595,0.404,1.402,0.3,1.533,0.329,2.631,3.926,-53034.731,-151264.424,-303301.75,0.025,0.0,0.0,0.0,0.19,0.065,0.481,0.261,7.67,6.467,0.0
1791,153.10000610351562,153.1999969482422,152.89999389648438,152.89999389648438,2023-01-20 16:25:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.25800023941855,152.791998997642,153.3467725937161,152.81572778775362,153.85775889920782,152.52224293184688,155.27906642720316,152.58493198588278,155.49000802780333,152.5839909956342,157.2342593264524,147.35293989229763,-0.2868998049330287,-0.09393407593092395,-0.06454858719521894,153.02499961853027,153.0500030517578,153.06666692097983,153.10000610351562,153.35416730244955,153.1500015258789,152.3779162724813,153.5,142.21708319981892,143.8000030517578,0.131,0.196,0.0,0.0,32.957,22.591,16.951,12.758,8.855,3.743,2.113,0.234,0.071,0.291,0.055,0.623,0.248,1.532,0.206,1.666,0.207,2.757,3.764,-53393.865,-162873.724,-236975.818,0.082,0.098,0.109,0.131,0.296,0.163,0.343,0.391,7.512,6.328,0.0
1792,152.89999389648438,153.0,152.3000030517578,152.6999969482422,2023-01-20 16:30:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.24408586679755,152.680913370263,153.36833389062068,152.73166649084905,153.66907079295723,152.5709301225701,155.2868154659947,152.51318270295062,155.50292859442226,152.5530702459098,157.231572364254,147.38522683008196,-0.29776342451461346,-0.09486826505777746,-0.09860502156519146,152.96249961853027,152.9499969482422,153.04166666666666,153.10000610351562,153.29166730244955,153.10000610351562,152.38833293914794,153.5,142.2399998664856,143.8499984741211,0.131,0.196,0.263,0.0,32.783,22.431,16.798,12.611,8.713,3.607,2.241,0.355,0.012,0.436,0.021,0.631,0.085,1.666,0.122,1.802,0.096,2.882,3.606,-51382.322,-161060.04,-154960.264,0.172,0.163,0.223,0.261,0.386,0.261,0.205,0.521,7.354,6.152,1.0
1793,152.60000610351562,153.0,152.5,152.8000030517578,2023-01-20 16:35:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.20275123182253,152.64724724229856,153.37906927877657,152.69593148416288,153.37602120435338,152.73397940599818,155.2813099871326,152.45468854802363,155.51287735677928,152.52712142251758,157.23403998732556,147.40595928025255,-0.29490379713126913,-0.09510516337715061,-0.09605275665464319,152.92499923706055,152.89999389648438,153.01666641235352,153.0500030517578,153.23333422342935,153.10000610351562,152.39874960581463,153.5,142.2637498749627,143.89999389648438,0.131,0.131,0.197,0.0,32.87,22.511,16.875,12.684,8.784,3.675,2.177,0.263,0.1,0.378,0.068,0.376,0.043,1.598,0.227,1.744,0.179,2.82,3.659,-51913.508,-160764.256,-159179.248,0.082,0.065,0.142,0.163,0.283,0.196,0.263,0.456,7.406,6.185,0.0
1794,152.89999389648438,152.89999389648438,151.89999389648438,152.3000030517578,2023-01-20 16:40:00+03:00,115.0,124.72319927978515,130.73839883422852,135.5999984741211,140.46159811401367,147.38319760131836,156.1999969482422,153.37372448353992,152.32627627939954,153.49690892190583,152.49059222250335,153.4796457041443,152.5503546010315,155.29836039506952,152.35363850629764,155.51961516588005,152.51638367445196,157.23534042275273,147.4206588448254,-0.3291886611798134,-0.10900349244659141,-0.16459680872435456,152.85000038146973,152.89999389648438,152.93333307902017,152.9499969482422,153.15416781107584,153.10000610351562,152.40666631062825,153.5,142.28736098607382,143.89999389648438,0.392,0.392,0.263,0.0,32.435,22.11,16.492,12.316,8.428,3.336,2.497,0.7,0.017,0.78,0.125,0.769,0.164,1.931,0.035,2.07,0.142,3.139,3.31,-46365.264,-139820.297,-92629.135,0.36,0.392,0.414,0.425,0.558,0.523,0.07,0.782,7.037,5.837,1.0
